,"Thema B: ""Hunde erlauben""
Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen ihre Hunde ins Büro mitbringen dürfen. Diese Regelung dient der Förderung des Betriebsklimas. Allerdings dürfen die Hunde andere Kolleg*innen nicht stören.",Angebot,,,,,,,Angebot,,,,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beschwerde /Angebot?,,,,,,,Beschwerde /Angebot?,Beschwerde /Angebot?,,,,,,,,,,,,,,,,,Beschwerde /Angebot?,Beschwerde /Angebot?,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mündlich 030201,,,,,,,Mündlich 030201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9⁰⁰ BW, Bayern, Hannover, Berlin, Hamburg, Augsburg, Düsseldorf,  ",12⁰⁰ NRW,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Alle Mitarbeitenden ihrer Firma  dürfen keine persönliche Treffen mit den Kunden führen, nur Online. /                                                         Alle Mitarbeiterinnen und Mitarbeiter Ihrer  Firma sollen kurze Dienstreise zwischen Mitarbeitern und Kunden aus anderen Städten nur noch virtuell durchführen.",test 150301,,,,test 150301,,,test 150301,test 150301,,test 150301,,,,,,,,,,,,,,,,,,,,test 150301,test 150301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 150301,,,,,,,,,,,,,,,,,,,,,,,,
,,Drucker ,,,,Drucker ,,,Drucker ,Drucker ,,Drucker ,,,,,,,,,,,,,,,,,,,,Drucker ,Drucker ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drucker ,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen ,,,,T-notizen ,,,T-notizen ,T-notizen ,,T-notizen ,,,,,,,,,,,,,,,,,,,,T-notizen ,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,
,,Knopper,,,,Knooper,,,Knopper,Knopper,,,,,,,,,,,,,,,,,,,,,,,Knopper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knopper,,,,,,,,,,,,,,,,,,,,,,,,
,,30 Kisten des Wasser/10 Kisten des Safts,,,, Kisten des Wassers/ Kisten des Safts,,, Kisten des Wassers/ Kisten des Safts, Kisten des Wassers/ Kisten des Safts,,,,,,,,,,,,,,,,,,,,,,,30 Kisten des Wasser/10 Kisten des Safts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 Kisten des Wassers/10 Kisten des Safts,,,,,,,,,,,,,,,,,,,,,,,,
,Alle Mitarbeitenden ihrer Firma  sollen zwischen 7³⁰-17⁰⁰ bei der Arbeit bleiben  / arbeiten.  Gleitzeit wird ab jetzt abgesagt. ,100 Personen bis 14:30??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100 Personen bis 13:30, Lief um 10Uhr_ Rücktuf bis11Uhr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 Personen bis 14:30??,,,,,,,,,,,,,,,,,,,,,,,,
,,Beschwerde ,,,,Beschwerde ,,,Beschwerde ,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,Beschwerde ,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mündlich 090101,,,,,,,Mündlich 090101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9⁰⁰ NRW, Sachsen, Baden-Württemberg, Frankfurt, Berlin, Niedersachsen, Düsseldorf, Dresden, Bayern, ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,test 150321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reinigung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,test 151001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reinigung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,test 160101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reinigung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thema B: ""Einsatz für die Umwelt""
Alle Mitarbeiterinnen und Mitarbeiter in Ihrer  Firma sollen nach Möglichkeit am kommenden Wochenende an einer Baumpflanz-Aktion im Stadtwald teilnehmen, um das Umweltengagement der Firma zu unterstützen.
",test 150321,,test 150321,,,test 150321,,,,,,,,,,,,,,,test 150321,test 150321,,,,,,,,,,,,,,,,,,,,,,test 150321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 150321,,,,test 150321,,
,,Drucker ,,Drucker ,,,Drucker ,,,,,,,,,,,,,,,Drucker ,Drucker ,,,,,,,,,,,,,,,,,,,,,,Drucker ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drucker ,,,,Drucker ,,
,,T-notizen ,,T-notizen ,,,T-notizen ,,,,,,,,,,,,,,,T-notizen ,T-notizen ,,,,,,,,,,,,,,,,,,,,,,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen ,,,,T-notizen ,,
,,Wolff,,,,,,,,,,,,,,,,,,,,Wolff,Wolff,,,,,,,,,,,,,,,,,,,,,,Wolff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wolff,,,,Wolff,,
,,Lieferung bestätigen,,,,,,,,,,,,,,,,,,,,Getränkelieferung,Getränkelieferung,,,,,,,,,,,,,,,,,,,,,,Lieferung bestätigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lieferung bestätigen,,,,Lieferung bestätigen,,
,"Thema A: ""Weiterbildungen online""
Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen auch im nächsten Jahr wieder an Weiterbildungen teilnehmen. Diese werden dann aber ausschlißlich online angeboten.
",Beschwerde,,,,,,,,,,,,,,,,,,,,Beschwerde,Beschwerde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mündlich 080101,,Mündlich 080101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/15/2025,,,,,,,,,,,,,,,
,"Der diesjährige Betriebsausflug soll an einem Samstag stattfinden. Die Teilnahme  ist Pflicht. Dafür können alle Mitarbeiterinnen und Mitarbeiter innerhalb der folgenden zwei Wochen einen freien Tag unter der Woche nehmen.
 ",test 160201,,,,,,,test 160201,,,,,,test 160201,,,,,,,,test 160201,,,,,,,,test 160201,,,,,,,,,,,,test 160201,,,,,,,,,,,,,,,,,,,,,,test 160201,,,,,,,,,,test 160201,,,,,,test 160201,,test 160201,,,,,,,
,,Mangelhafte Lieferung ,,,,,,,T-Shirts/Hosen,,,,,,T-Shirts/Hosen,,,,,,,,T-Shirts/Hosen,,,,,,,,T-Shirts/Hosen,,,,,,,,,,,,T-Shirts/Hosen,,,,,,,,,,,,,,,,,,,,,,Reinigung ,,,,,,,,,,Reinigung ,,,,,,T-Shirts/Hosen,,T-Shirts/Hosen,,,,,,,
,,T-notizen,,,,,,,T-notizen,,,,,,T-notizen,,,,,,,,T-notizen,,,,,,,,T-notizen,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,T-notizen,,,,,,T-notizen,,T-notizen,,,,,,,
,,Getränkelieferung,,,,,,,Getränkelieferung,,,,,,,,,,,,,,Getränkelieferung,,,,,,,,Getränkelieferung,,,,,,,,,,,,Getränkelieferung,,,,,,,,,,,,,,,,,,,,,,Lieferung ,,,,,,,,,,T-Shirts,,,,,,Getränkelieferung,,Getränkelieferung,,,,,,,
,,Günther/Geunther,,,,,,,,,,,,,,,,,,,,,Guenther,,,,,,,,,,,,,,,,,,,,Günther/Geunther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Günther/Geunther,,,,,,Günther/Geunther,,Günther/Geunther,,,,,,,
,"Alle Mitarbeiterinnen und Mitarbeite sollen die Möglichkeit bekommen, zukünftig ein bis zwei Tage pro Woche von zu Hause aus zu arbeiten. Sie sollen dafür ihre privaten Laptops benutzen.",Beschwerde,,,,,,,Beschwerde,,,,,,,,,,,,,,Beschwerde,,,,,,,,Beschwerde,,,,,,,,,,,,Beschwerde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beschwerde,,Beschwerde,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mündlich 020201,,,,,,,Mündlich 020201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/11/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Videokamera
 Alle Mitarbeiterinnen und Mitarbeiter in Ihrer  Firma sollen die Videokamera bei Videokonferenzen immer eingeschaltet sein. Firma möchte Online –Konferenzen für Mitarbeiter durchführen.  
",test 160221,,,,,,,test 160221,,,,,,,,test 160221,,,,,,,,,,,test 160221,,,,,,,,,,,,,,,,,,,,,,,,,test 160221,,,,,,,,,,,test 160221,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-Shirts,,,,,,,T-Shirts Mangelhafte Lieferung,,,,,,,,T-Shirts Mangelhafte Lieferung,,,,,,,,,,,T-Shirts,,,,,,,,,,,,,,,,,,,,,,,,,T-Shirts,,,,,,,,,,,T-Shirts,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen ,,,,,,,T-notizen ,,,,,,,,T-notizen ,,,,,,,,,,,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen ,,,,,,,,,,,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,die Aussprache schwer zu verstehen ,,,,,,,Guenther/Günther,,,,,,,,Guenther/Günther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,die Aussprache schwer zu verstehen ,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Urlaubssperre wegen des Großauftrags 
Ihre Firma hat im August und September Urlaubssperre wegen des Großauftrags. Es wurde vorgeschlagen, als Ausgleich für Urlaub eine Geldprämie  in Höhe von 500 € zu zahlen.
",Beschwerde ,,,,,,,Beschwerde ,,,,,,,,Beschwerde ,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lieferung Getränke  ,,,,,,,Lieferung Getränke,,,,,,,,"Lieferung Getränke  30/20, 20/10",,,,,,,,,,,Lieferung Getränke  ,,,,,,,,,,,,,,,,,,,,,,,,,Lieferung Getränke  ,,,,,,,,,,,Lieferung Getränke  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Günther/Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Günther/Günter,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12⁰⁰ NRW ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mündlich 020201,,,,,,,Mündlich 020201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9⁰⁰ Bayern, NRW, Rheinland-Pfalz, Frankfurt, Berlin, Hannover, Bonn, Chemnitz, Thüringen, ",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49 Die Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen ihre ,test 170101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Überstunden zukünftig in Form von Freizeit ausgleichen. Die ,Spülmaschine ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Absprache mit der Abteilungsleitung ist erforderlich. Eine Auszahlung ,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ist nicht mehr möglich.
",Meier/Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50 Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aufgrund der schlechten Auftragslage ab sofort in Kurzarbeit gehen. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Die Arbeitszeit wird für die gesamte Belegschaft um 50% verringert.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Kurzarbeit 
Alle Mitarbeiterinnen und Mitarbeiter in Ihrer 
Firma sollen aufgrund der schlechten 
Auftragslage ab sofort in Kurzarbeit gehen. Die Arbeitszeit wird für die gesamte Belegschaft um 50% verringert.
",test 170201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 170201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Spülmaschine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülmaschine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Überstunden  
Die Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen ihre Überstunden zukünftig in Form von Freizeit ausgleichen. Die Absprache mit der Abteilungsleitung ist erforderlich. Eine Auszahlung ist nicht mehr möglich.
",Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wände streichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wände streichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/16/2025,,,,,,,,,,,,,,,,,,
,"Alle Mitarbeitenden Ihrer Firma sollen auf zwei Tage ihres Urlaubs verzichten, damit alle Betriebsferien zwischen Weihnachten und Neujahr abgedeckt sind",test 170221,,,,test 170221,test 170221,,,,,,test 170221,test 170221,test 170221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 170221,,,,,,,,,,,,,,,,,,
,,Spülmaschine,,,,Spülmaschine,Spülmaschine,,,,,,Spülmaschine,Spülmaschine,Spülmaschine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülmaschine,,,,,,,,,,,,,,,,,,
,,T-notizen,,,,T-notizen,T-notizen,,,,,,T-notizen,T-notizen,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,
,,Schroeder/Schröder,,,,Beschwerde ,Beschwerde ,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schroeder/Schröder,,,,,,,,,,,,,,,,,,
,,,,,,,Schroeder/Schröder,,,,,,,,Schroeder/Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Alle Mitarbeitenden Ihrer Firma sollen in den Innenhof zu einem Aufenthaltsbereich für die Pause gestalten helfen. Sie sollen ihn in ihrer Freizeit am Wochenende pflegen.,Beschwerde ,,,,"weiß, pink Farbe","weiß, pink Farbe",,,,,,,,"weiß, pink Farbe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,
,,Maler in Frisörsalon,,,,Maler in Frisörsalon,Maler in Frisörsalon,,,,,,,,Maler in Frisörsalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maler in Frisörsalon,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mündlich 110101,,,,,Mündlich 110101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bayern, Baden-Württemberg, Niedersachsen, Frankfurt, NRW, Berlin, Brandenburg ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51 Alle Mitarbeiterinnen und Mitarbeiter in ihrer Firma sollen ,test 180101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"motiviert werden, aus Gründen des Umweltschutzes ab sofort das ",Webseite ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Auto stehenzulassen. Dafür erhalten sie ein kostenfreies Jahres-Abo ,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"für Bus und Bahn.
",Schmidt/Schmitt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,52 Alle Mitarbeiterinnen und Mitarbeiter in lhrer Firma sollen ab dem ,75 €,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
